date,currency,exchange_rate
2024-01-04,XDR,0.07225925
2024-01-04,ZMW,2.50232090
2024-01-05,AFN,6.89192612
2024-01-05,ALL,9.26492328
2024-01-05,AOA,81.47621634
2024-01-05,BAM,0.17339834
2024-01-05,BBD,0.19400128
2024-01-05,BSD,0.09700064
2024-01-05,BYN,0.31365129
2024-01-05,CHF,0.08251208
2024-01-05,CNY,0.69401564
2024-01-05,CRC,50.05569422
2024-01-05,CZK,2.18496158
2024-01-05,DJF,17.23905072
2024-01-05,DOP,5.49353823
2024-01-05,DZD,12.93823225
2024-01-05,HRK,0.66798738
2024-01-05,ILS,0.35542212
2024-01-05,IRR,4102.84582387
2024-01-05,JEP,0.07642812
2024-01-05,JOD,0.06877345
2024-01-05,KGS,8.63003317
2024-01-05,KHR,396.53333333
2024-01-05,KYD,0.08083383
2024-01-05,LBP,1455.00959781
2024-01-05,LKR,31.01298983
2024-01-05,LYD,0.46389742
2024-01-05,MDL,1.70314752
2024-01-05,MGA,443.88059701
2024-01-05,MKD,5.44463333
2024-01-05,MOP,0.78030292
2024-01-05,MUR,4.24034418
2024-01-05,NAD,1.81546687
2024-01-05,NOK,1.00000000
2024-01-05,NPR,12.91150003
2024-01-05,NZD,0.15557404
2024-01-05,RON,0.44088143
2024-01-05,RUB,8.91475824
2024-01-05,SGD,0.12898037
2024-01-05,TND,0.29939581
2024-01-05,UGX,367.00376666
2024-01-05,UYU,3.76397154
2024-01-05,UZS,1192.75787471
2024-01-05,XDR,0.07255223
2024-01-05,XOF,58.15528550
2024-01-05,XPF,10.57963636
2024-01-05,ZAR,1.81521302
2024-01-06,AFN,6.88148041
2024-01-06,ARS,78.81673267
2024-01-06,AUD,0.14455856
2024-01-06,BDT,10.61307087
2024-01-06,BND,0.12897424
2024-01-06,BYN,0.31360052
2024-01-06,BZD,0.19407013
2024-01-06,CDF,263.18584071
2024-01-06,CLP,86.00831783
2024-01-06,COP,382.88110734
2024-01-06,CRC,50.07642357
2024-01-06,DJF,17.24516903
2024-01-06,ETB,5.46992827
2024-01-06,EUR,0.08868557
2024-01-06,GEL,0.25964955
2024-01-06,GGP,0.07632959
2024-01-06,HKD,0.75794682
2024-01-06,HUF,33.52768205
2024-01-06,ILS,0.35612540
2024-01-06,KHR,396.53333333
2024-01-06,KRW,127.33920868
2024-01-06,KZT,44.01777567
2024-01-06,MGA,443.88059701
2024-01-06,MKD,5.44253333
2024-01-06,MNT,334.98490791
2024-01-06,MOP,0.78068648
2024-01-06,MRU,3.82803450
2024-01-06,MVR,1.47578595
2024-01-06,NGN,80.50767426
2024-01-06,NPR,12.90106269
2024-01-06,PGK,0.35565144
2024-01-06,SBD,0.80221244
2024-01-06,SLE,2.22593198
2024-01-06,SLL,2225.93577205
2024-01-06,SRD,3.50211964
2024-01-06,TJS,1.05911888
2024-01-06,TMT,0.33856196
2024-01-06,TTD,0.63604194
2024-01-06,TZS,243.15181822
2024-01-06,XOF,58.15710938
2024-01-06,XPF,10.57996816
2024-01-06,YER,23.91690584
2024-01-06,ZAR,1.81468128
2024-01-06,ZMW,2.49957094
2024-01-07,AMD,39.25759892
2024-01-07,AOA,81.78642833
2024-01-07,AWG,0.17369230
2024-01-07,BHD,0.03648509
2024-01-07,BRL,0.47414388
2024-01-07,BTN,8.06346187
2024-01-07,CHF,0.08249848
2024-01-07,CLP,86.28040235
2024-01-07,CRC,50.35594203
2024-01-07,CZK,2.18660817
2024-01-07,EUR,0.08868639
2024-01-07,FOK,0.66163288
2024-01-07,GEL,0.25977499
2024-01-07,GHS,1.15896373
2024-01-07,GMD,6.42158742
2024-01-07,GNF,828.83748379
2024-01-07,HRK,0.66812748
2024-01-07,IMP,0.07632385
2024-01-07,JOD,0.06879768
2024-01-07,LKR,31.15200557
2024-01-07,LRD,18.52196936
2024-01-07,MAD,0.96560377
2024-01-07,MGA,444.91044776
2024-01-07,NZD,0.15548017
2024-01-07,OMR,0.03730959
2024-01-07,PEN,0.35939071
2024-01-07,RON,0.44098706
2024-01-07,RUB,8.86514262
2024-01-07,SDG,43.32703488
2024-01-07,SRD,3.53466944
2024-01-07,STN,2.17255602
2024-01-07,TJS,1.05911810
2024-01-07,TOP,0.22585942
2024-01-07,TRY,2.89380812
2024-01-07,TVD,0.14454746
2024-01-07,USD,0.09703493
2024-01-07,XCD,0.26199397
2024-01-07,YER,24.17964698
2024-01-07,ZWL,609.28654054
2024-01-08,AFN,6.86503681
2024-01-08,AUD,0.14417612
2024-01-08,AWG,0.17297742
2024-01-08,BAM,0.17268112
2024-01-08,BMD,0.09663543
2024-01-08,BYN,0.31109400
2024-01-08,CHF,0.08215003
2024-01-08,DOP,5.57098174
2024-01-08,EUR,0.08829086
2024-01-08,FOK,0.65881999
2024-01-08,HTG,12.83599138
2024-01-08,INR,8.03195714
2024-01-08,IQD,126.72127660
2024-01-08,JOD,0.06851452
2024-01-08,KES,15.23118150
2024-01-08,KID,0.14416119
2024-01-08,KRW,127.26579310
2024-01-08,LBP,1449.53147408
2024-01-08,LSL,1.80662912
2024-01-08,LYD,0.46516659
2024-01-08,MGA,444.47014925
2024-01-08,MWK,163.25034409
2024-01-08,MZN,6.17360790
2024-01-08,NAD,1.80662912
2024-01-08,OMR,0.03715603
2024-01-08,PLN,0.38396875
2024-01-08,SBD,0.80581081
2024-01-08,SOS,55.35223048
2024-01-08,SYP,1233.66362531
2024-01-08,SZL,1.80662912
2024-01-08,TTD,0.63477901
2024-01-08,TVD,0.14416119
2024-01-08,UGX,367.35378761
2024-01-08,UZS,1189.79562779
2024-01-08,XDR,0.07240121
2024-01-08,XPF,10.53587645
2024-01-08,YER,24.01891704
2024-01-09,AED,0.35437679
2024-01-09,AMD,39.05254972
2024-01-09,BBD,0.19298940
2024-01-09,BDT,10.57785920
2024-01-09,BTN,8.01648943
2024-01-09,DOP,5.55945420
2024-01-09,ERN,1.44742051
2024-01-09,GHS,1.15336604
2024-01-09,HNL,2.35940278
2024-01-09,HTG,12.82886532
2024-01-09,IMP,0.07580532
2024-01-09,JOD,0.06841474
2024-01-09,KES,15.23774552
2024-01-09,KGS,8.59604192
2024-01-09,KMF,43.37807943
2024-01-09,KWD,0.02954649
2024-01-09,LAK,1963.69549928
2024-01-09,MDL,1.69337326
2024-01-09,MMK,242.81946930
2024-01-09,MNT,330.00032288
2024-01-09,MOP,0.77634962
2024-01-09,MRU,3.80541035
2024-01-09,MVR,1.47713349
2024-01-09,MZN,6.16502739
2024-01-09,NPR,12.82638308
2024-01-09,OMR,0.03710192
2024-01-09,PGK,0.35629289
2024-01-09,PHP,5.38998146
2024-01-09,QAR,0.35124071
2024-01-09,SDG,43.16730032
2024-01-09,STN,2.16022889
2024-01-09,TJS,1.05592270
2024-01-09,UAH,3.68923553
2024-01-09,USD,0.09649867
2024-01-09,VND,2329.53715858
2024-01-09,XOF,57.83743925
2024-01-09,ZAR,1.79838694
2024-01-10,AWG,0.17275200
2024-01-10,BBD,0.19301900
2024-01-10,BND,0.12840566
2024-01-10,CDF,262.25663717
2024-01-10,COP,383.17382570
2024-01-10,CUP,2.31622797
2024-01-10,CVE,9.73623098
2024-01-10,DJF,17.15176465
2024-01-10,DZD,12.88568094
2024-01-10,ETB,5.45262190
2024-01-10,EUR,0.08829331
2024-01-10,FKP,0.07592434
2024-01-10,FOK,0.65824586
2024-01-10,GEL,0.25891986
2024-01-10,GGP,0.07592434
2024-01-10,GHS,1.15342220
2024-01-10,HRK,0.66528484
2024-01-10,IDR,1500.81710302
2024-01-10,IMP,0.07592434
2024-01-10,INR,8.02484802
2024-01-10,IRR,4096.77520579
2024-01-10,JEP,0.07592434
2024-01-10,KGS,8.60195227
2024-01-10,KHR,395.13333333
2024-01-10,KZT,43.79077859
2024-01-10,LBP,1447.64248331
2024-01-10,LYD,0.46301070
2024-01-10,MOP,0.77689631
2024-01-10,NAD,1.79984037
2024-01-10,NGN,78.73305510
2024-01-10,NOK,1.00000000
2024-01-10,PGK,0.35362751
2024-01-10,PHP,5.40949256
2024-01-10,RON,0.43919405
2024-01-10,RUB,8.67010128
2024-01-10,SAR,0.36191062
2024-01-10,SBD,0.79880242
2024-01-10,SDG,43.13682678
2024-01-10,SRD,3.54782713
2024-01-10,SSP,105.76283838
2024-01-10,THB,3.37374305
2024-01-10,TWD,2.99672591
2024-01-10,UAH,3.69138170
2024-01-10,VND,2311.28628910
2024-01-10,VUV,11.52060015
2024-01-10,WST,0.26162537
2024-01-10,YER,23.77722374
2024-01-11,AFN,6.90265324
2024-01-11,ALL,9.29597001
2024-01-11,AUD,0.14426561
2024-01-11,AWG,0.17298678
2024-01-11,BBD,0.19328132
2024-01-11,BND,0.12871930
2024-01-11,BRL,0.47322664
2024-01-11,BYN,0.31157251
2024-01-11,BZD,0.19328132
2024-01-11,CLP,88.24190191
2024-01-11,CRC,50.04612265
2024-01-11,ETB,5.45713760
2024-01-11,FKP,0.07590712
2024-01-11,FOK,0.65807201
2024-01-11,GHS,1.16050927
2024-01-11,GIP,0.07590712
2024-01-11,HTG,12.83643444
2024-01-11,INR,8.02585592
2024-01-11,IQD,126.23404255
2024-01-11,JMD,14.72713574
2024-01-11,JOD,0.06851823
2024-01-11,JPY,14.06931437
2024-01-11,KHR,395.53333333
2024-01-11,KMF,43.37180327
2024-01-11,LAK,1958.41330345
2024-01-11,LKR,30.84083624
2024-01-11,LSL,1.80361758
2024-01-11,MGA,442.76119403
2024-01-11,MKD,5.43920000
2024-01-11,MMK,241.42299296
2024-01-11,MZN,6.17542170
2024-01-11,OMR,0.03715804
2024-01-11,PAB,0.09664066
2024-01-11,PGK,0.35673064
2024-01-11,PLN,0.38323651
2024-01-11,QAR,0.35177199
2024-01-11,RSD,10.34033398
2024-01-11,SBD,0.80589935
2024-01-11,SLL,2192.84589330
2024-01-11,SRD,3.55823438
2024-01-11,SYP,1226.71527421
2024-01-11,SZL,1.80361758
2024-01-11,TMT,0.33862000
2024-01-11,TVD,0.14426982
2024-01-11,TZS,243.44100289
2024-01-11,XDR,0.07242563
2024-01-12,AOA,81.42199453
2024-01-12,AUD,0.14467519
2024-01-12,AWG,0.17341799
2024-01-12,AZN,0.16289622
2024-01-12,BDT,10.61484200
2024-01-12,BGN,0.17278492
2024-01-12,BHD,0.03642747
2024-01-12,BND,0.12891363
2024-01-12,BOB,0.65865357
2024-01-12,BZD,0.19376312
2024-01-12,CZK,2.17899587
2024-01-12,DOP,5.50120529
2024-01-12,EUR,0.08835013
2024-01-12,FOK,0.65923742
2024-01-12,GBP,0.07597776
2024-01-12,GEL,0.25976027
2024-01-12,GMD,6.28762404
2024-01-12,GYD,20.26158038
2024-01-12,HRK,0.66568779
2024-01-12,ILS,0.36268527
2024-01-12,INR,8.04103154
2024-01-12,LSL,1.80763179
2024-01-12,MKD,5.44840000
2024-01-12,MOP,0.78009755
2024-01-12,MRU,3.83101494
2024-01-12,MVR,1.46905539
2024-01-12,MZN,6.16490064
2024-01-12,NAD,1.80763179
2024-01-12,NIO,3.48389307
2024-01-12,PKR,27.04139230
2024-01-12,PLN,0.38435845
2024-01-12,RON,0.43881114
2024-01-12,RUB,8.59619249
2024-01-12,SAR,0.36330584
2024-01-12,SCR,1.27279005
2024-01-12,SGD,0.12892264
2024-01-12,SHP,0.07598735
2024-01-12,SZL,1.80763179
2024-01-12,TVD,0.14468428
2024-01-12,TZS,243.02549448
2024-01-12,UAH,3.67794712
2024-01-12,UYU,3.77493637
2024-01-12,VND,2326.30185849
2024-01-12,VUV,11.50124511
2024-01-12,XAF,57.95508224
2024-01-12,XCD,0.26158021
2024-01-12,XPF,10.54321529
2024-01-12,ZWL,734.38844181
2024-01-13,AED,0.35693346
2024-01-13,AFN,6.88310558
2024-01-13,AOA,81.76580567
2024-01-13,BOB,0.66410311
2024-01-13,BWP,1.32236858
2024-01-13,CDF,265.57142857
2024-01-13,CLP,88.52946827
2024-01-13,CZK,2.18761275
2024-01-13,DJF,17.27285825
2024-01-13,DZD,12.95641755
2024-01-13,EGP,2.99680626
2024-01-13,FJD,0.21561690
2024-01-13,GBP,0.07624292
2024-01-13,GNF,833.65422629
2024-01-13,GTQ,0.75000466
2024-01-13,HRK,0.66857616
2024-01-13,IQD,127.11111111
2024-01-13,KES,15.43701569
2024-01-13,KHR,396.58666667
2024-01-13,KYD,0.08099236
2024-01-13,LBP,1457.86301976
2024-01-13,LRD,18.34544147
2024-01-13,LYD,0.46524432
2024-01-13,MMK,280.10181726
2024-01-13,MRU,3.83101494
2024-01-13,MXN,1.63999635
2024-01-13,NZD,0.15560556
2024-01-13,PGK,0.35721883
2024-01-13,RON,0.44060139
2024-01-13,RSD,10.39899187
2024-01-13,RWF,127.75521429
2024-01-13,SDG,43.29548763
2024-01-13,SEK,0.99883881
2024-01-13,STN,2.17401498
2024-01-13,THB,3.40119331
2024-01-13,TOP,0.22493043
2024-01-13,TTD,0.63350751
2024-01-13,ZWL,769.27838590
2024-01-14,AED,0.35696242
2024-01-14,AOA,81.77354253
2024-01-14,AZN,0.16451753
2024-01-14,BAM,0.17356135
2024-01-14,BHD,0.03654673
2024-01-14,BMD,0.09719875
2024-01-14,BSD,0.09719875
2024-01-14,BTN,8.05474546
2024-01-14,BYN,0.31214038
2024-01-14,CHF,0.08284813
2024-01-14,CUP,2.33277007
2024-01-14,CVE,9.78497206
2024-01-14,DKK,0.66201865
2024-01-14,DZD,12.95490764
2024-01-14,ERN,1.45798129
2024-01-14,ETB,5.47569956
2024-01-14,GGP,0.07622853
2024-01-14,GTQ,0.74985244
2024-01-14,HKD,0.76020655
2024-01-14,HUF,33.62019149
2024-01-14,IRR,4100.44238432
2024-01-14,KGS,8.67184019
2024-01-14,KRW,127.61560732
2024-01-14,MAD,0.96733245
2024-01-14,MGA,443.94029851
2024-01-14,MNT,335.14796297
2024-01-14,MOP,0.78301232
2024-01-14,NGN,86.24564915
2024-01-14,NZD,0.15561441
2024-01-14,PLN,0.38635205
2024-01-14,PYG,703.85838239
2024-01-14,RSD,10.39883554
2024-01-14,RUB,8.65713079
2024-01-14,SAR,0.36449532
2024-01-14,STN,2.17414243
2024-01-14,SYP,1231.75216918
2024-01-14,TWD,3.01849404
2024-01-14,USD,0.09719879
2024-01-14,UZS,1197.92466800
2024-01-14,VES,3.50301537
2024-01-14,VND,2342.22042321
2024-01-14,ZWL,771.55204983
2024-01-15,AFN,6.95560660
2024-01-15,ARS,79.28833331
2024-01-15,AUD,0.14525761
2024-01-15,AZN,0.16314357
2024-01-15,BMD,0.09716112
2024-01-15,BRL,0.47193236
2024-01-15,BTN,8.05217307
2024-01-15,BYN,0.30980270
2024-01-15,CHF,0.08286786
2024-01-15,COP,387.71708802
2024-01-15,CRC,50.28509839
2024-01-15,CVE,9.78537171
2024-01-15,CZK,2.18845610
2024-01-15,FKP,0.07625499
2024-01-15,GIP,0.07625499
2024-01-15,GYD,20.34423995
2024-01-15,HRK,0.66864266
2024-01-15,INR,8.04902191
2024-01-15,JEP,0.07625499
2024-01-15,KGS,8.67952987
2024-01-15,KID,0.14525648
2024-01-15,KRW,127.61674460
2024-01-15,KYD,0.08096757
2024-01-15,KZT,43.86885825
2024-01-15,MGA,445.44776119
2024-01-15,MKD,5.46240000
2024-01-15,NAD,1.81200735
2024-01-15,NGN,82.94984245
2024-01-15,NIO,3.51663375
2024-01-15,NPR,12.88347691
2024-01-15,PYG,703.66904826
2024-01-15,RWF,123.85311183
2024-01-15,SAR,0.36435421
2024-01-15,SBD,0.80943278
2024-01-15,SDG,43.44250364
2024-01-15,SSP,106.04398986
2024-01-15,SYP,1231.40002400
2024-01-15,THB,3.39369867
2024-01-15,TRY,2.92417888
2024-01-15,TTD,0.63626230
2024-01-15,UAH,3.67863118
2024-01-15,USD,0.09715671
2024-01-15,VES,3.50165845
2024-01-15,WST,0.26301505
2024-01-15,YER,23.90177940
2024-01-15,ZWL,754.40944232
2024-01-16,AFN,6.95047558
2024-01-16,AMD,39.29159407
2024-01-16,ANG,0.17303907
2024-01-16,BMD,0.09666987
2024-01-16,BSD,0.09666987
2024-01-16,BTN,8.01454550
2024-01-16,BWP,1.31719876
2024-01-16,DKK,0.65836272
2024-01-16,EGP,2.98691902
2024-01-16,ETB,5.50266986
2024-01-16,GBP,0.07597866
2024-01-16,HKD,0.75588313
2024-01-16,HRK,0.66535761
2024-01-16,HTG,12.89257981
2024-01-16,HUF,33.50181557
2024-01-16,IRR,4117.93960671
2024-01-16,JMD,14.81393546
2024-01-16,KGS,8.66369631
2024-01-16,LKR,30.80397824
2024-01-16,LRD,18.22690889
2024-01-16,LSL,1.80433494
2024-01-16,MGA,446.04477612
2024-01-16,MMK,242.03443708
2024-01-16,MNT,327.41032890
2024-01-16,MUR,4.23736041
2024-01-16,MVR,1.47395676
2024-01-16,MWK,164.40873827
2024-01-16,MXN,1.63205795
2024-01-16,MYR,0.45203484
2024-01-16,NOK,1.00000000
2024-01-16,PGK,0.35529309
2024-01-16,PYG,703.17606790
2024-01-16,RSD,10.38917475
2024-01-16,SBD,0.80887884
2024-01-16,SCR,1.35917090
2024-01-16,SDG,43.50072780
2024-01-16,SLE,2.19353819
2024-01-16,SRD,3.56665473
2024-01-16,STN,2.16354919
2024-01-16,SYP,1230.53736864
2024-01-16,TND,0.29935847
2024-01-16,TTD,0.63436066
2024-01-16,TWD,3.02330944
2024-01-16,UAH,3.67059391
2024-01-16,YER,23.88539652
2024-01-16,ZWL,811.82085129
2024-01-17,AMD,38.85307463
2024-01-17,ANG,0.17128094
2024-01-17,BIF,273.60185185
2024-01-17,BMD,0.09568768
2024-01-17,BRL,0.46972970
2024-01-17,COP,382.40336783
2024-01-17,DOP,5.48161225
2024-01-17,ETB,5.43779904
2024-01-17,EUR,0.08794833
2024-01-17,FJD,0.21419634
2024-01-17,FOK,0.65654069
2024-01-17,GIP,0.07572451
2024-01-17,GMD,6.29402937
2024-01-17,GTQ,0.74204893
2024-01-17,GYD,20.11504425
2024-01-17,HKD,0.74851887
2024-01-17,HNL,2.33988284
2024-01-17,IMP,0.07572451
2024-01-17,JOD,0.06784256
2024-01-17,KZT,43.24275735
2024-01-17,LBP,1435.31515442
2024-01-17,LSL,1.81224994
2024-01-17,MAD,0.95568181
2024-01-17,MKD,5.44440000
2024-01-17,MVR,1.46366882
2024-01-17,NIO,3.47074572
2024-01-17,RSD,10.31366583
2024-01-17,SGD,0.12839186
2024-01-17,SHP,0.07572451
2024-01-17,SRD,3.52445134
2024-01-17,TMT,0.33535292
2024-01-17,TND,0.29784326
2024-01-17,TTD,0.63379538
2024-01-17,TVD,0.14513423
2024-01-17,UGX,365.35402336
2024-01-17,UYU,3.75865774
2024-01-17,UZS,1182.69979382
2024-01-17,XDR,0.07190965
2024-01-18,ALL,9.17804233
2024-01-18,AMD,38.64022760
2024-01-18,AZN,0.16080903
2024-01-18,BHD,0.03574906
2024-01-18,BIF,271.76851852
2024-01-18,BZD,0.19015457
2024-01-18,CDF,262.06250000
2024-01-18,CNY,0.68556989
2024-01-18,CUP,2.28185481
2024-01-18,DOP,5.43782325
2024-01-18,EUR,0.08743459
2024-01-18,FOK,0.65215107
2024-01-18,GHS,1.14810736
2024-01-18,HNL,2.32075415
2024-01-18,HTG,12.64584231
2024-01-18,KES,15.28991362
2024-01-18,KWD,0.02918537
2024-01-18,LKR,30.49808497
2024-01-18,MDL,1.68334546
2024-01-18,MUR,4.16437430
2024-01-18,NOK,1.00000000
2024-01-18,NZD,0.15559198
2024-01-18,PAB,0.09507728
2024-01-18,PKR,26.47178466
2024-01-18,PYG,693.12916262
2024-01-18,SCR,1.29873410
2024-01-18,SRD,3.52099328
2024-01-18,SZL,1.81432800
2024-01-18,TVD,0.14514387
2024-01-18,UGX,361.95541379
2024-01-18,USD,0.09507752
2024-01-18,UZS,1175.85806942
2024-01-18,VES,3.43002626
2024-01-18,XDR,0.07159334
2024-01-18,ZAR,1.81433051
2024-01-19,AED,0.34871675
2024-01-19,BAM,0.17084502
2024-01-19,BDT,10.41242428
2024-01-19,BSD,0.09495351
2024-01-19,CAD,0.12813773
2024-01-19,CNY,0.68463515
2024-01-19,CZK,2.16459428
2024-01-19,DZD,12.75063826
2024-01-19,ERN,1.42430260
2024-01-19,FKP,0.07484383
2024-01-19,GBP,0.07482792
2024-01-19,GIP,0.07484383
2024-01-19,GMD,6.24639707
2024-01-19,GNF,814.32529646
2024-01-19,GTQ,0.73458003
2024-01-19,HNL,2.31698126
2024-01-19,HUF,33.38075895
2024-01-19,INR,7.89803370
2024-01-19,KRW,127.27121539
2024-01-19,KZT,42.95495010
2024-01-19,LBP,1424.30260475
2024-01-19,MVR,1.44950226
2024-01-19,MWK,160.66893859
2024-01-19,MYR,0.44828130
2024-01-19,MZN,6.06809919
2024-01-19,NOK,1.00000000
2024-01-19,NPR,12.63172673
2024-01-19,PEN,0.35557020
2024-01-19,QAR,0.34563077
2024-01-19,RWF,123.75029064
2024-01-19,SDG,42.54651163
2024-01-19,SOS,54.40892193
2024-01-19,STN,2.14011591
2024-01-19,SZL,1.79851893
2024-01-19,TJS,1.03899363
2024-01-19,TMT,0.33330260
2024-01-19,TOP,0.22287122
2024-01-19,TTD,0.62754293
2024-01-19,USD,0.09497509
2024-01-19,VES,3.43142526
2024-01-19,VND,2311.31305781
2024-01-19,WST,0.26005101
2024-01-19,XCD,0.25637447
2024-01-20,AED,0.34983979
2024-01-20,AFN,6.94007641
2024-01-20,ANG,0.17051415
2024-01-20,AOA,80.20901486
2024-01-20,BHD,0.03581750
2024-01-20,BIF,271.03703704
2024-01-20,BSD,0.09525930
2024-01-20,BTN,7.91496417
2024-01-20,CRC,49.13142640
2024-01-20,DJF,16.92957847
2024-01-20,DKK,0.65262488
2024-01-20,EGP,2.94936175
2024-01-20,ETB,5.38484180
2024-01-20,FJD,0.21320126
2024-01-20,GGP,0.07504813
2024-01-20,GMD,6.22337074
2024-01-20,GNF,817.23171702
2024-01-20,JOD,0.06753885
2024-01-20,KWD,0.02921823
2024-01-20,KYD,0.07938272
2024-01-20,MDL,1.68189761
2024-01-20,MOP,0.76698544
2024-01-20,MRU,3.76634071
2024-01-20,MWK,161.40494362
2024-01-20,MZN,6.08346796
2024-01-20,NGN,78.70074609
2024-01-20,NOK,1.00000000
2024-01-20,PKR,26.32591458
2024-01-20,PYG,694.07011467
2024-01-20,RWF,125.23456950
2024-01-20,SDG,42.54651163
2024-01-20,SHP,0.07504813
2024-01-20,SSP,104.77899601
2024-01-20,THB,3.38096905
2024-01-20,TMT,0.33330260
2024-01-20,TOP,0.22287122
2024-01-20,TWD,2.99323648
2024-01-20,TZS,241.82695355
2024-01-20,UAH,3.58684925
2024-01-20,UGX,362.19384248
2024-01-20,UYU,3.72571052
2024-01-20,XDR,0.07172535
2024-01-20,XPF,10.43869965
2024-01-21,AFN,6.93987541
2024-01-21,AUD,0.14452844
2024-01-21,AWG,0.17056394
2024-01-21,BHD,0.03582796
2024-01-21,BMD,0.09528712
2024-01-21,BND,0.12782172
2024-01-21,BSD,0.09528712
2024-01-21,DKK,0.65278255
2024-01-21,EGP,2.95111770
2024-01-21,EUR,0.08750166
2024-01-21,FJD,0.21317302
2024-01-21,GBP,0.07505495
2024-01-21,GMD,6.23154943
2024-01-21,GNF,817.05061407
2024-01-21,IRR,4032.86333915
2024-01-21,KID,0.14452828
2024-01-21,KRW,127.18914480
2024-01-21,LKR,30.47468680
2024-01-21,MRU,3.76634071
2024-01-21,MUR,4.18887395
2024-01-21,MZN,6.08323086
2024-01-21,NAD,1.81167256
2024-01-21,NOK,1.00000000
2024-01-21,PKR,26.32951296
2024-01-21,RUB,8.52062477
2024-01-21,SDG,42.54651163
2024-01-21,TND,0.29604479
2024-01-21,TTD,0.62754293
2024-01-21,UYU,3.72542369
2024-01-21,VUV,11.39345246
2024-01-21,XOF,57.39721231
2024-01-21,YER,23.62378195
2024-01-22,ANG,0.17064254
2024-01-22,AOA,81.10436591
2024-01-22,ARS,78.14760978
2024-01-22,AUD,0.14456469
2024-01-22,AWG,0.17064254
2024-01-22,AZN,0.16057568
2024-01-22,BIF,271.54629630
2024-01-22,BMD,0.09533103
2024-01-22,BSD,0.09533103
2024-01-22,BYN,0.30527647
2024-01-22,CZK,2.16948818
2024-01-22,GEL,0.25287862
2024-01-22,GMD,6.38734613
2024-01-22,HNL,2.32303452
2024-01-22,HUF,33.44214017
2024-01-22,IDR,1489.13310153
2024-01-22,JMD,14.58437855
2024-01-22,KES,15.42307321
2024-01-22,LBP,1429.96541234
2024-01-22,LKR,30.43984767
2024-01-22,MMK,202.17732258
2024-01-22,MXN,1.62992675
2024-01-22,NAD,1.81211475
2024-01-22,NGN,78.28211904
2024-01-22,PAB,0.09533103
2024-01-22,PGK,0.35045322
2024-01-22,PLN,0.38088961
2024-01-22,RON,0.43581028
2024-01-22,RUB,8.43702203
2024-01-22,RWF,121.63231727
2024-01-22,SAR,0.35749135
2024-01-22,SEK,0.99757680
2024-01-22,SLE,2.16418128
2024-01-22,SYP,1213.85605267
2024-01-22,THB,3.38661786
2024-01-22,TND,0.29559975
2024-01-22,TWD,2.99429035
2024-01-22,UAH,3.58896980
2024-01-22,UYU,3.72945784
2024-01-22,XCD,0.25739377
2024-01-22,XOF,57.41657167
2024-01-22,ZWL,844.61711419
2024-01-23,AZN,0.16059008
2024-01-23,CAD,0.12808790
2024-01-23,CDF,261.98214286
2024-01-23,CVE,9.63917672
2024-01-23,DJF,16.91223751
2024-01-23,DOP,5.44751348
2024-01-23,EGP,2.94684931
2024-01-23,ERN,1.42742592
2024-01-23,FJD,0.21458913
2024-01-23,GBP,0.07485789
2024-01-23,GGP,0.07487142
2024-01-23,GHS,1.16786715
2024-01-23,HNL,2.32065812
2024-01-23,HUF,33.49620684
2024-01-23,LRD,17.97852331
2024-01-23,LYD,0.45955301
2024-01-23,MDL,1.68541340
2024-01-23,MNT,325.37443847
2024-01-23,MRU,3.77534740
2024-01-23,MVR,1.45164331
2024-01-23,NAD,1.82617591
2024-01-23,NOK,1.00000000
2024-01-23,PAB,0.09516173
2024-01-23,PGK,0.35013668
2024-01-23,PLN,0.38104408
2024-01-23,RUB,8.38946890
2024-01-23,SDG,42.64825581
2024-01-23,SHP,0.07487142
2024-01-23,SLE,2.16033906
2024-01-23,SOS,54.53903346
2024-01-23,SSP,104.67268417
2024-01-23,SYP,1212.59499739
2024-01-23,TMT,0.33292526
2024-01-23,TOP,0.22295620
2024-01-23,TRY,2.87853824
2024-01-23,UYU,3.72602865
2024-01-23,UZS,1174.57696207
2024-01-23,VUV,11.39880239
2024-01-23,XAF,57.34263315
2024-01-23,XPF,10.43179827
2024-01-23,ZAR,1.82647161
2024-01-23,ZMW,2.52832074
2024-01-24,AED,0.34924381
2024-01-24,BND,0.12752144
2024-01-24,CHF,0.08273626
2024-01-24,COP,379.09571794
2024-01-24,CUP,2.28232850
2024-01-24,DKK,0.65366026
2024-01-24,EGP,2.94553597
2024-01-24,ETB,5.39032021
2024-01-24,GGP,0.07492919
2024-01-24,GMD,6.27200644
2024-01-24,IMP,0.07492919
2024-01-24,KGS,8.50386516
2024-01-24,KRW,127.25528554
2024-01-24,KWD,0.02913964
2024-01-24,KZT,42.38403878
2024-01-24,LAK,1934.96055242
2024-01-24,MGA,437.17910448
2024-01-24,MKD,5.39250000
2024-01-24,MMK,238.47010023
2024-01-24,MNT,326.06791752
2024-01-24,NOK,1.00000000
2024-01-24,PAB,0.09509702
2024-01-24,PGK,0.35001509
2024-01-24,QAR,0.34615316
2024-01-24,SCR,1.33224441
2024-01-24,SGD,0.12755522
2024-01-24,SHP,0.07492919
2024-01-24,SLL,2159.01115517
2024-01-24,STN,2.14628727
2024-01-24,TTD,0.62826949
2024-01-24,TWD,2.98863486
2024-01-24,TZS,241.39781904
